년,월,국적지역,단기체류외국인 수
2023,10,타지키스탄,1167
2023,10,탄자니아,100
2023,10,토고,9
2023,10,통가,6
2023,10,투르크메니스탄,207
2023,10,투발루,2
2023,10,튀니지,169
2023,10,튀르키예,1434
2023,10,트리니다드토바고,7
2023,10,티모르민주공화국,280
2023,10,파나마,42
2023,10,파라과이,174
2023,10,파키스탄,2534
2023,10,파푸아뉴기니,23
2023,10,팔라우,11
2023,10,팔레스타인,14
2023,10,페루,553
2023,10,포르투갈,242
2023,10,폴란드,704
2023,10,프랑스,6482
2023,10,피지,46
2023,10,핀란드,269
2023,10,필리핀,18655
2023,10,한국계중국인,11498
2023,10,헝가리,239
2023,10,홍콩,6616
2023,10,홍콩거주난민,13
2023,11,가나,352
2023,11,가봉,15
2023,11,가이아나,3
2023,11,감비아,6
2023,11,과테말라,79
2023,11,국적불명,13
2023,11,국제연합,28
2023,11,국제연합 전문기구,15
2023,11,그레나다,2
2023,11,그리스,196
2023,11,기니,10
2023,11,기니비사우,3
2023,11,나우루,4
2023,11,나이지리아,3
2023,11,남수단공화국,388
2023,11,남아프리카공화국,1
2023,11,네덜란드,306
2023,11,네팔,1068
2023,11,노르웨이,2708
2023,11,뉴질랜드,374
2023,11,니제르,1712
2023,11,니카라과,4
2023,11,덴마크,22
2023,11,도미니카공화국,491
2023,11,도미니카연방,69
2023,11,독일,14
2023,11,라오스,4350
2023,11,라이베리아,1131
2023,11,라트비아,53
2023,11,러시아(연방),64
2023,11,레바논,15065
2023,11,레소토,27
2023,11,루마니아,2
2023,11,룩셈부르크,433
2023,11,르완다,26
2023,11,리비아,57
2023,11,리투아니아,212
2023,11,마다가스카르,142
2023,11,마샬군도,4
2023,11,마카오,26
2023,11,말라위,21
2023,11,말레이시아,446
2023,11,말리,6
2023,11,멕시코,9822
2023,11,모로코,23
2023,11,모리셔스,814
2023,11,모리타니,2
2023,11,모잠비크,246
2023,11,몬테네그로,20
2023,11,몰도바,5
2023,11,몰타,11
2023,11,몽골,4
2023,11,무국적,40
2023,11,미국,9
2023,11,미얀마,24
2023,11,미이크로네시아,22751
2023,11,바누아투,36
2023,11,바레인,96929
2023,11,바베이도스,2637
2023,11,바하마,18
2023,11,방글라데시,3
2023,11,베냉,27
2023,11,베네수엘라,3
2023,11,베트남,2
2023,11,벨기에,3620
2023,11,벨라루스,11
2023,11,벨리즈,70
2023,11,보츠와나,49115
2023,11,볼리비아,701
2023,11,부룬디,67
2023,11,부르키나파소,7
2023,11,부탄,3
2023,11,북마케도니아,7
2023,11,불가리아,44
2023,11,브라질,57
2023,11,브루나이,16
2023,11,사모아,17
2023,11,사우디아라비아,6
2023,11,산마리노,94
2023,11,상투메프린시페,1164
2023,11,세네갈,151
2023,11,세르비아,11
2023,11,세르비아몬테네그로,439
2023,11,세이셸,2
2023,11,세인트크리스토퍼네비스,2
2023,11,소말리아,97
2023,11,수단,45
2023,11,수리남,1
2023,11,스리랑카,4
2023,11,스발바르,4
2023,11,스웨덴,4
2023,11,스위스,13
2023,11,스페인,4
2023,11,슬로바크,1
2023,11,슬로베니아,32
2023,11,시리아,7
2023,11,시에라리온,2162
2023,11,싱가포르,1
2023,11,아랍에미리트연합,761
2023,11,아르메니아,597
2023,11,아르헨티나,1121
2023,11,아이슬란드,57
2023,11,아이티,77
2023,11,아일랜드,75
2023,11,아제르바이잔,13
2023,11,아프가니스탄,8612
2023,11,알바니아,326
2023,11,알제리,9
2023,11,앙골라,358
2023,11,에리트레아,19
2023,11,에스와티니,8
2023,11,에스토니아,327
2023,11,에콰도르,63
2023,11,에티오피아,72
2023,11,엘살바도르,42
2023,11,영국,71
2023,11,영국외지민,16
2023,11,예멘공화국,3
2023,11,오만,2
2023,11,오스트레일리아,10
2023,11,오스트리아,50
2023,11,온두라스,103
2023,11,요르단,75
2023,11,우간다,33
2023,11,우루과이,3268
2023,11,우즈베키스탄,132
2023,11,우크라이나,2
2023,11,유고슬라비아,36
2023,11,이라크,61
2023,11,이란,6822
2023,11,이스라엘,476
2023,11,이집트,50
2023,11,이탈리아,164
2023,11,인도,83
2023,11,인도네시아,26
2023,11,일본,5981
2023,11,자메이카,311
2023,11,자이르,1
2023,11,잠비아,246
2023,11,적도기니,824
2023,11,조지아,228
2023,11,중국,457
2023,11,중앙아프리카공화국,1244
2023,11,지부티,3434
2023,11,짐바브웨,9236
2023,11,체코,19408
2023,11,칠레,31
2023,11,카메룬,7
2023,11,카자흐스탄,19
2023,11,카타르,1
2023,11,캄보디아,48
2023,11,캐나다,93379
2023,11,케냐,4
2023,11,코모로,5
2023,11,코소보,33
2023,11,코스타리카,209
2023,11,코트디부아르,241
2023,11,콜롬비아,84
2023,11,콩고,13679
2023,11,콩고민주공화국,79
2023,11,쿠바,3462
2023,11,쿠웨이트,7698
2023,11,크로아티아,78
2023,11,키르기즈,4
2023,11,키프로스,2
2023,11,타이,81
2023,11,타이완,54
2023,11,타지키스탄,284
2023,11,탄자니아,12
2023,11,토고,129
2023,11,통가,4
2023,11,투르크메니스탄,111
2023,11,튀니지,83
2023,11,튀르키예,1058
2023,11,트리니다드토바고,9
2023,11,티모르민주공화국,28
2023,11,파나마,164577
2023,11,파라과이,13658
2023,11,파키스탄,1167
2023,11,파푸아뉴기니,100
2023,11,팔라우,9
2023,11,팔레스타인,6
2023,11,페루,207
2023,11,포르투갈,2
2023,11,폴란드,169
2023,11,프랑스,1434
2023,11,피지,7
2023,11,핀란드,280
2023,11,필리핀,42
2023,11,한국계중국인,174
2023,11,헝가리,2534
2023,11,홍콩,23
2023,11,홍콩거주난민,11
2023,12,가나,320
2023,12,가봉,12
2023,12,가이아나,2
2023,12,감비아,6
2023,12,과테말라,61
2023,12,국적불명,9
2023,12,국제연합,17
2023,12,국제연합 전문기구,2
2023,12,그레나다,4
2023,12,그리스,110
2023,12,기니,8
2023,12,기니비사우,5
2023,12,나우루,3
2023,12,나이지리아,370
2023,12,남수단공화국,2
2023,12,남아프리카공화국,481
2023,12,네덜란드,732
2023,12,네팔,2706
2023,12,노르웨이,164
2023,12,뉴질랜드,2369
2023,12,니제르,2
2023,12,니카라과,13
2023,12,덴마크,151
2023,12,도미니카공화국,44
2023,12,도미니카연방,7
2023,12,독일,2377
2023,12,라오스,1135
2023,12,라이베리아,52
2023,12,라트비아,30
2023,12,러시아(연방),13201
2023,12,레바논,18
2023,12,레소토,2
2023,12,루마니아,163
2023,12,룩셈부르크,42
2023,12,르완다,15
2023,12,리비아,159
2023,12,리투아니아,51
2023,12,리히텐슈타인,1
2023,12,마다가스카르,8
2023,12,마샬군도,18
2023,12,마카오,528
2023,12,말라위,4
2023,12,말레이시아,7863
2023,12,말리,19
2023,12,멕시코,597
2023,12,모나코,6
2023,12,모로코,242
2023,12,모리셔스,19
2023,12,모리타니,4
2023,12,모잠비크,5
2023,12,몬테네그로,7
2023,12,몰도바,7
2023,12,몰디브,2
2023,12,몰타,15
2023,12,몽골,22379
2023,12,무국적,38
2023,12,미국,81957
2023,12,미얀마,2808
2023,12,미이크로네시아,12
2023,12,바누아투,2
2023,12,바레인,2
2023,12,바베이도스,2
2023,12,바하마,1
2023,12,방글라데시,3697
2023,12,베냉,9
2023,12,베네수엘라,60
2023,12,베트남,43781
2023,12,벨기에,281
2023,12,벨라루스,57
2023,12,벨리즈,2
2023,12,보스니아-헤르체고비나,1
2023,12,보츠와나,12
2023,12,볼리비아,23
2023,12,부룬디,7
2023,12,부르키나파소,8
2023,12,부탄,14
2023,12,북마케도니아,5
2023,12,불가리아,42
2023,12,브라질,1125
2023,12,브루나이,298
2023,12,사모아,8
2023,12,사우디아라비아,363
2023,12,산마리노,1
2023,12,상투메프린시페,2
2023,12,세네갈,16
2023,12,세르비아,22
2023,12,세르비아몬테네그로,1
2023,12,세이셸,3
2023,12,세인트크리스토퍼네비스,9
2023,12,소말리아,5
2023,12,수단,32
2023,12,수리남,6
2023,12,스리랑카,2112
2023,12,스발바르,1
2023,12,스웨덴,393
2023,12,스위스,395
2023,12,스페인,559
2023,12,슬로바크,70
2023,12,슬로베니아,18
2023,12,시리아,52
2023,12,시에라리온,13
2023,12,싱가포르,9709
2023,12,아랍에미리트연합,333
2023,12,아르메니아,5
2023,12,아르헨티나,373
2023,12,아이슬란드,5
2023,12,아이티,12
2023,12,아일랜드,175
2023,12,아제르바이잔,35
2023,12,아프가니스탄,77
2023,12,알바니아,30
2023,12,알제리,69
2023,12,앙골라,9
2023,12,앤티카바부다,12
2023,12,에리트레아,2
2023,12,에스와티니,15
2023,12,에스토니아,33
2023,12,에콰도르,85
2023,12,에티오피아,64
2023,12,엘살바도르,15
2023,12,영국,2268
2023,12,영국외지민,126
2023,12,예멘공화국,41
2023,12,오만,27
2023,12,오스트레일리아,11231
2023,12,오스트리아,205
2023,12,온두라스,38
2023,12,요르단,126
2023,12,우간다,48
2023,12,우루과이,33
2023,12,우즈베키스탄,5110
2023,12,우크라이나,202
2023,12,유고슬라비아,1
2023,12,이라크,145
2023,12,이란,733
2023,12,이스라엘,113
2023,12,이집트,413
2023,12,이탈리아,1147
2023,12,인도,2344
2023,12,인도네시아,12642
2023,12,일본,30263
2023,12,자메이카,25
2023,12,자이르,7
2023,12,잠비아,8
2023,12,적도기니,1
2023,12,조지아,17
2023,12,중국,109443
2023,12,중앙아프리카공화국,4
2023,12,지부티,3
2023,12,짐바브웨,25
2023,12,체코,102
2023,12,칠레,162
2023,12,카메룬,53
2023,12,카보베르데,2
2023,12,카자흐스탄,12368
2023,12,카타르,89
2023,12,캄보디아,3107
2023,12,캐나다,5734
2023,12,케냐,65
2023,12,코소보,1
2023,12,코스타리카,52
2023,12,코트디부아르,45
2023,12,콜롬비아,212
2023,12,콩고,9
2023,12,콩고민주공화국,27
2023,12,쿠바,3
2023,12,쿠웨이트,87
2023,12,크로아티아,54
2023,12,키르기즈,864
2023,12,키프로스,20
2023,12,타이,162053
2023,12,타이완,15446
2023,12,타지키스탄,1064
2023,12,탄자니아,30
2023,12,토고,5
2023,12,통가,4
2023,12,투르크메니스탄,213
2023,12,투발루,1
2023,12,튀니지,88
2023,12,튀르키예,1173
2023,12,트리니다드토바고,11
2023,12,티모르민주공화국,190
2023,12,파나마,35
2023,12,파라과이,140
2023,12,파키스탄,2533
2023,12,파푸아뉴기니,9
2023,12,팔라우,10
2023,12,팔레스타인,8
2023,12,페루,512
2023,12,포르투갈,125
2023,12,폴란드,290
2023,12,프랑스,2907
2023,12,피지,33
2023,12,핀란드,147
2023,12,필리핀,15394
2023,12,한국계중국인,8615
2023,12,헝가리,93
2023,12,홍콩,8724
2023,12,홍콩거주난민,13
2024,1,가나,313
2024,1,가봉,12
2024,1,가이아나,3
2024,1,감비아,8
2024,1,과테말라,53
2024,1,국적불명,12
2024,1,국제연합,19
2024,1,국제연합 전문기구,1
2024,1,그레나다,6
2024,1,그리스,140
2024,1,기니,8
2024,1,기니비사우,5
2024,1,나우루,3
2024,1,나이지리아,414
2024,1,남수단공화국,3
2024,1,남아프리카공화국,260
2024,1,네덜란드,469
2024,1,네팔,3040
2024,1,노르웨이,219
2024,1,뉴질랜드,1194
2024,1,니제르,2
2024,1,니카라과,12
2024,1,덴마크,181
2024,1,도미니카공화국,57
2024,1,도미니카연방,7
2024,1,독일,1948
2024,1,라오스,1007
2024,1,라이베리아,54
2024,1,라트비아,56
2024,1,러시아(연방),11750
2024,1,레바논,15
2024,1,레소토,3
2024,1,루마니아,121
2024,1,룩셈부르크,16
2024,1,르완다,10
2024,1,리비아,158
2024,1,리투아니아,42
2024,1,리히텐슈타인,2
2024,1,마다가스카르,5
2024,1,마샬군도,16
2024,1,마카오,236
2024,1,말라위,10
2024,1,말레이시아,5403
2024,1,말리,20
2024,1,멕시코,490
2024,1,모로코,211
2024,1,모리셔스,14
2024,1,모리타니,4
2024,1,모잠비크,5
2024,1,몬테네그로,10
2024,1,몰도바,10
2024,1,몰디브,2
2024,1,몰타,11
2024,1,몽골,21641
2024,1,무국적,37
2024,1,미국,76304
2024,1,미얀마,2286
2024,1,미이크로네시아,20
2024,1,바누아투,7
2024,1,바레인,3
2024,1,바베이도스,1
2024,1,바하마,1
2024,1,방글라데시,3503
2024,1,베냉,8
2024,1,베네수엘라,58
2024,1,베트남,37582
2024,1,벨기에,221
2024,1,벨라루스,59
2024,1,벨리즈,2
2024,1,보스니아-헤르체고비나,17
2024,1,보츠와나,6
2024,1,볼리비아,50
2024,1,부룬디,8
2024,1,부르키나파소,8
2024,1,부탄,6
2024,1,북마케도니아,9
2024,1,불가리아,42
2024,1,브라질,1036
2024,1,브루나이,118
2024,1,사모아,7
2024,1,사우디아라비아,139
2024,1,산마리노,1
2024,1,상투메프린시페,2
2024,1,세네갈,22
2024,1,세르비아,33
2024,1,세르비아몬테네그로,1
2024,1,세이셸,3
2024,1,세인트크리스토퍼네비스,16
2024,1,소말리아,7
2024,1,수단,34
2024,1,수리남,4
2024,1,스리랑카,2034
2024,1,스발바르,1
2024,1,스웨덴,369
2024,1,스위스,421
2024,1,스페인,457
2024,1,슬로바크,81
2024,1,슬로베니아,44
2024,1,시리아,62
2024,1,시에라리온,13
2024,1,싱가포르,2041
2024,1,아랍에미리트연합,284
2024,1,아르메니아,8
2024,1,아르헨티나,432
2024,1,아이슬란드,14
2024,1,아이티,12
2024,1,아일랜드,138
2024,1,아제르바이잔,29
2024,1,아프가니스탄,66
2024,1,알바니아,28
2024,1,알제리,75
2024,1,앙골라,12
2024,1,앤티카바부다,1
2024,1,에리트레아,2
2024,1,에스와티니,13
2024,1,에스토니아,43
2024,1,에콰도르,65
2024,1,에티오피아,61
2024,1,엘살바도르,18
2024,1,영국,1721
2024,1,영국외지민,52
2024,1,예멘공화국,38
2024,1,오만,34
2024,1,오스트레일리아,5250
2024,1,오스트리아,190
2024,1,온두라스,31
2024,1,요르단,111
2024,1,우간다,49
2024,1,우루과이,28
2024,1,우즈베키스탄,4535
2024,1,우크라이나,283
2024,1,유고슬라비아,1
2024,1,이라크,151
2024,1,이란,733
2024,1,이스라엘,162
2024,1,이집트,407
2024,1,이탈리아,723
2024,1,인도,2120
2024,1,인도네시아,7047
2024,1,일본,15018
2024,1,자메이카,28
2024,1,자이르,7
2024,1,잠비아,9
2024,1,적도기니,1
2024,1,조지아,29
2024,1,중국,110195
2024,1,중앙아프리카공화국,4
2024,1,지부티,3
2024,1,짐바브웨,32
2024,1,체코,169
2024,1,칠레,230
2024,1,카메룬,43
2024,1,카보베르데,5
2024,1,카자흐스탄,12126
2024,1,카타르,39
2024,1,캄보디아,2463
2024,1,캐나다,4942
2024,1,케냐,52
2024,1,코소보,1
2024,1,코스타리카,41
2024,1,코트디부아르,44
2024,1,콜롬비아,157
2024,1,콩고,20
2024,1,콩고민주공화국,21
2024,1,쿠바,5
2024,1,쿠웨이트,125
2024,1,크로아티아,78
2024,1,키르기즈,740
2024,1,키프로스,23
2024,1,타이,156184
2024,1,타이완,18206
2024,1,타지키스탄,955
2024,1,탄자니아,28
2024,1,토고,5
2024,1,통가,4
2024,1,투르크메니스탄,205
2024,1,튀니지,74
2024,1,튀르키예,1138
2024,1,트리니다드토바고,7
2024,1,티모르민주공화국,213
2024,1,파나마,19
2024,1,파라과이,151
2024,1,파키스탄,2532
2024,1,파푸아뉴기니,12
2024,1,팔라우,8
2024,1,팔레스타인,5
2024,1,페루,512
2024,1,포르투갈,134
2024,1,폴란드,339
2024,1,프랑스,1865
2024,1,피지,22
2024,1,핀란드,175
2024,1,필리핀,11064
2024,1,한국계중국인,9120
2024,1,헝가리,101
2024,1,홍콩,2881
2024,1,홍콩거주난민,13
2024,2,가나,289
2024,2,가봉,19
2024,2,가이아나,3
2024,2,감비아,7
2024,2,과테말라,64
2024,2,국적불명,8
2024,2,국제연합,18
2024,2,국제연합 전문기구,1
2024,2,그레나다,2
2024,2,그리스,60
2024,2,기니,13
2024,2,기니비사우,4
2024,2,나우루,3
2024,2,나이지리아,371
2024,2,남아프리카공화국,280
2024,2,네덜란드,427
2024,2,네팔,3086
2024,2,노르웨이,116
2024,2,뉴질랜드,804
2024,2,니제르,3
2024,2,니카라과,11
2024,2,덴마크,164
2024,2,도미니카공화국,52
2024,2,도미니카연방,4
2024,2,독일,1962
2024,2,라오스,1263
2024,2,라이베리아,56
2024,2,라트비아,60
2024,2,러시아(연방),10948
2024,2,레바논,12
2024,2,레소토,1
2024,2,루마니아,115
2024,2,룩셈부르크,16
2024,2,르완다,30
2024,2,리비아,147
2024,2,리투아니아,64
2024,2,리히텐슈타인,3
2024,2,마다가스카르,14
2024,2,마샬군도,14
2024,2,마카오,64
2024,2,말라위,6
2024,2,말레이시아,3341
2024,2,말리,21
2024,2,멕시코,568
2024,2,모로코,223
2024,2,모리셔스,12
2024,2,모리타니,4
2024,2,모잠비크,7
2024,2,몬테네그로,11
2024,2,몰도바,15
2024,2,몰디브,1
2024,2,몰타,11
2024,2,몽골,19344
2024,2,무국적,35
2024,2,미국,74769
2024,2,미얀마,2589
2024,2,미이크로네시아,16
2024,2,바누아투,3
2024,2,바레인,2
2024,2,바베이도스,2
2024,2,바하마,2
2024,2,방글라데시,3671
2024,2,베냉,10
2024,2,베네수엘라,46
2024,2,베트남,36474
2024,2,벨기에,215
2024,2,벨라루스,53
2024,2,벨리즈,3
2024,2,보스니아-헤르체고비나,2
2024,2,보츠와나,5
2024,2,볼리비아,22
2024,2,부룬디,53
2024,2,부르키나파소,7
2024,2,부탄,7
2024,2,북마케도니아,3
2024,2,불가리아,49
2024,2,브라질,774
2024,2,브루나이,84
2024,2,사모아,6
2024,2,사우디아라비아,145
2024,2,산마리노,1
2024,2,상투메프린시페,2
2024,2,세네갈,16
2024,2,세르비아,14
2024,2,세르비아몬테네그로,1
2024,2,세이셸,1
2024,2,세인트크리스토퍼네비스,8
2024,2,소말리아,4
2024,2,수단,33
2024,2,수리남,4
2024,2,스리랑카,1986
2024,2,스발바르,1
2024,2,스웨덴,229
2024,2,스위스,240
2024,2,스페인,479
2024,2,슬로바크,48
2024,2,슬로베니아,26
2024,2,시리아,64
2024,2,시에라리온,13
2024,2,싱가포르,901
2024,2,아랍에미리트연합,208
2024,2,아르메니아,8
2024,2,아르헨티나,281
2024,2,아이슬란드,4
2024,2,아이티,11
2024,2,아일랜드,103
2024,2,아제르바이잔,46
2024,2,아프가니스탄,63
2024,2,안도라,1
2024,2,알바니아,22
2024,2,알제리,59
2024,2,앙골라,10
2024,2,에리트레아,2
2024,2,에스와티니,7
2024,2,에스토니아,36
2024,2,에콰도르,78
2024,2,에티오피아,68
2024,2,엘살바도르,11
2024,2,영국,1156
2024,2,영국외지민,19
2024,2,예멘공화국,39
2024,2,오만,12
2024,2,오스트레일리아,3034
2024,2,오스트리아,134
2024,2,온두라스,30
2024,2,요르단,101
2024,2,우간다,57
2024,2,우루과이,21
2024,2,우즈베키스탄,4842
2024,2,우크라이나,240
2024,2,유고슬라비아,1
2024,2,이라크,163
2024,2,이란,719
2024,2,이스라엘,82
2024,2,이집트,358
2024,2,이탈리아,510
2024,2,인도,1842
2024,2,인도네시아,5592
2024,2,일본,5889
2024,2,자메이카,23
2024,2,자이르,7
2024,2,잠비아,9
2024,2,적도기니,2
2024,2,조지아,24
2024,2,중국,73547
2024,2,중앙아프리카공화국,4
2024,2,지부티,4
2024,2,짐바브웨,24
2024,2,체코,140
2024,2,칠레,132
2024,2,카메룬,44
2024,2,카보베르데,1
2024,2,카자흐스탄,11785
2024,2,카타르,25
2024,2,캄보디아,2438
2024,2,캐나다,4325
2024,2,케냐,64
2024,2,코소보,2
2024,2,코스타리카,39
2024,2,코트디부아르,45
2024,2,콜롬비아,175
2024,2,콩고,9
2024,2,콩고민주공화국,22
2024,2,쿠바,3
2024,2,쿠웨이트,23
2024,2,크로아티아,46
2024,2,키르기즈,765
2024,2,키프로스,13
2024,2,타이,153385
2024,2,타이완,1973
2024,2,타지키스탄,968
2024,2,탄자니아,29
2024,2,토고,6
2024,2,통가,5
2024,2,투르크메니스탄,198
2024,2,튀니지,57
2024,2,튀르키예,986
2024,2,트리니다드토바고,5
2024,2,티모르민주공화국,249
2024,2,파나마,14
2024,2,파라과이,143
2024,2,파키스탄,2545
2024,2,파푸아뉴기니,7
2024,2,팔라우,7
2024,2,팔레스타인,4
2024,2,페루,462
2024,2,포르투갈,71
2024,2,폴란드,295
2024,2,프랑스,2337
2024,2,피지,22
2024,2,핀란드,183
2024,2,필리핀,9117
2024,2,한국계중국인,6948
2024,2,헝가리,73
2024,2,홍콩,804
2024,2,홍콩거주난민,13
2024,3,가봉,18
2024,3,가이아나,3
2024,3,감비아,6
2024,3,과테말라,94
2024,3,국적불명,10
2024,3,국제연합,22
2024,3,국제연합 전문기구,5
2024,3,그레나다,7
2024,3,그리스,239
2024,3,기니,8
2024,3,기니비사우,4
2024,3,나미비아,2
2024,3,나우루,3
2024,3,나이지리아,390
2024,3,남아프리카공화국,435
2024,3,네덜란드,1037
2024,3,네팔,4104
2024,3,노르웨이,504
2024,3,뉴질랜드,1752
2024,3,니제르,3
2024,3,니카라과,26
2024,3,덴마크,675
2024,3,도미니카공화국,87
2024,3,도미니카연방,26
2024,3,독일,6318
2024,3,라오스,2159
2024,3,라이베리아,55
2024,3,라트비아,82
2024,3,러시아(연방),15408
2024,3,레바논,14
2024,3,레소토,5
2024,3,루마니아,403
2024,3,룩셈부르크,99
2024,3,르완다,41
2024,3,리비아,132
2024,3,리투아니아,153
2024,3,리히텐슈타인,1
2024,3,마다가스카르,19
2024,3,마샬군도,15
2024,3,마카오,1060
2024,3,말라위,10
2024,3,말레이시아,8268
2024,3,말리,21
2024,3,멕시코,1149
2024,3,모나코,
2024,3,모로코,206
2024,3,모리셔스,36
2024,3,모리타니,4
2024,3,모잠비크,7
2024,3,몬테네그로,14
2024,3,몰도바,13
2024,3,몰디브,1
2024,3,몰타,42
2024,3,몽골,21661
2024,3,무국적,32
2024,3,미국,95358
2024,3,미얀마,3073
2024,3,미이크로네시아,17
2024,3,바누아투,4
2024,3,바레인,8
2024,3,바베이도스,3
2024,3,바하마,3
2024,3,방글라데시,3807
2024,3,베냉,9
2024,3,베네수엘라,92
2024,3,베트남,53699
2024,3,벨기에,722
2024,3,벨라루스,97
2024,3,벨리즈,2
2024,3,보스니아-헤르체고비나,10
2024,3,보츠와나,7
2024,3,볼리비아,26
2024,3,부룬디,104
2024,3,부르키나파소,10
2024,3,부탄,12
2024,3,북마케도니아,4
2024,3,불가리아,245
2024,3,브라질,1443
2024,3,브루나이,214
2024,3,사모아,6
2024,3,사우디아라비아,158
2024,3,산마리노,1
2024,3,상투메프린시페,2
2024,3,세네갈,20
2024,3,세르비아,68
2024,3,세르비아몬테네그로,1
2024,3,세이셸,6
2024,3,세인트루시아,6
2024,3,세인트빈센트그레나딘,2
2024,3,세인트크리스토퍼네비스,14
2024,3,소말리아,4
2024,3,솔로몬군도,2
2024,3,수단,37
2024,3,수리남,7
2024,3,스리랑카,2322
2024,3,스발바르,1
2024,3,스웨덴,756
2024,3,스위스,1127
2024,3,스페인,1686
2024,3,슬로바크,116
2024,3,슬로베니아,50
2024,3,시리아,60
2024,3,시에라리온,14
2024,3,싱가포르,10864
2024,3,아랍에미리트연합,210
2024,3,아르메니아,12
2024,3,아르헨티나,434
2024,3,아이슬란드,17
2024,3,아이티,10
2024,3,아일랜드,366
2024,3,아제르바이잔,49
2024,3,아프가니스탄,64
2024,3,안도라,3
2024,3,알바니아,23
2024,3,알제리,63
2024,3,앙골라,10
2024,3,앤티카바부다,5
2024,3,에리트레아,2
2024,3,에스와티니,7
2024,3,에스토니아,81
2024,3,에콰도르,119
2024,3,에티오피아,99
2024,3,엘살바도르,25
2024,3,영국,4845
2024,3,영국외지민,174
2024,3,영국외지시민,2
2024,3,예멘공화국,36
2024,3,오만,13
2024,3,오스트레일리아,9377
2024,3,오스트리아,429
2024,3,온두라스,37
2024,3,요르단,91
2024,3,우간다,57
2024,3,우루과이,34
2024,3,우즈베키스탄,5716
2024,3,우크라이나,318
2024,3,유고슬라비아,1
2024,3,이라크,182
2024,3,이란,838
2024,3,이스라엘,379
2024,3,이집트,369
2024,3,이탈리아,1630
2024,3,인도,3396
2024,3,인도네시아,7836
2024,3,일본,27228
2024,3,자메이카,33
2024,3,자이르,7
2024,3,잠비아,32
2024,3,적도기니,2
2024,3,조지아,26
2024,3,중국,112202
2024,3,중앙아프리카공화국,6
2024,3,지부티,4
2024,3,짐바브웨,31
2024,3,체코,350
2024,3,칠레,273
2024,3,카메룬,53
2024,3,카보베르데,1
2024,3,카자흐스탄,12402
2024,3,카타르,14
2024,3,캄보디아,3610
2024,3,캐나다,8324
2024,3,케냐,84
2024,3,코모로,
2024,3,코소보,3
2024,3,코스타리카,108
2024,3,코트디부아르,45
2024,3,콜롬비아,369
2024,3,콩고,9
2024,3,콩고민주공화국,22
2024,3,쿠바,5
2024,3,쿠웨이트,25
2024,3,크로아티아,184
2024,3,키르기즈,938
2024,3,키리바시,
2024,3,키프로스,46
2024,3,타이,157955
2024,3,타이완,21837
2024,3,타지키스탄,1075
2024,3,탄자니아,58
2024,3,토고,5
2024,3,통가,9
2024,3,투르크메니스탄,197
2024,3,투발루,1
2024,3,튀니지,66
2024,3,튀르키예,1328
2024,3,트리니다드토바고,18
2024,3,티모르민주공화국,276
2024,3,파나마,45
2024,3,파라과이,143
2024,3,파키스탄,2566
2024,3,파푸아뉴기니,12
2024,3,팔라우,9
2024,3,팔레스타인,5
2024,3,페루,522
2024,3,포르투갈,394
2024,3,폴란드,687
2024,3,프랑스,4693
2024,3,피지,25
2024,3,핀란드,358
2024,3,필리핀,16980
2024,3,한국계중국인,9331
2024,3,헝가리,298
2024,3,홍콩,15863
2024,3,홍콩거주난민,13
2024,4,가나,318
2024,4,가봉,16
2024,4,가이아나,3
2024,4,감비아,7
2024,4,과테말라,101
2024,4,국적불명,8
2024,4,국제연합,27
2024,4,국제연합 전문기구,6
2024,4,그레나다,6
2024,4,그리스,269
2024,4,기니,8
2024,4,기니비사우,3
2024,4,나미비아,1
2024,4,나우루,3
2024,4,나이지리아,374
2024,4,남아프리카공화국,417
2024,4,네덜란드,2519
2024,4,네팔,3121
2024,4,노르웨이,211
2024,4,뉴질랜드,1574
2024,4,니제르,5
2024,4,니카라과,29
2024,4,덴마크,436
2024,4,도미니카공화국,86
2024,4,도미니카연방,9
2024,4,독일,4735
2024,4,라오스,3835
2024,4,라이베리아,59
2024,4,라트비아,69
2024,4,러시아(연방),15918
2024,4,레바논,35
2024,4,레소토,3
2024,4,루마니아,481
2024,4,룩셈부르크,47
2024,4,르완다,25
2024,4,리비아,210
2024,4,리투아니아,115
2024,4,리히텐슈타인,
2024,4,마다가스카르,24
2024,4,마샬군도,16
2024,4,마카오,324
2024,4,말라위,9
2024,4,말레이시아,8202
2024,4,말리,25
2024,4,멕시코,816
2024,4,모나코,2
2024,4,모로코,330
2024,4,모리셔스,28
2024,4,모리타니,5
2024,4,모잠비크,9
2024,4,몬테네그로,12
2024,4,몰도바,16
2024,4,몰디브,2
2024,4,몰타,20
2024,4,몽골,20776
2024,4,무국적,32
2024,4,미국,92479
2024,4,미얀마,2211
2024,4,미이크로네시아,15
2024,4,바누아투,9
2024,4,바레인,23
2024,4,바베이도스,1
2024,4,바하마,2
2024,4,방글라데시,3606
2024,4,베냉,14
2024,4,베네수엘라,107
2024,4,베트남,58744
2024,4,벨기에,1014
2024,4,벨라루스,80
2024,4,벨리즈,3
2024,4,보스니아-헤르체고비나,21
2024,4,보츠와나,13
2024,4,볼리비아,35
2024,4,부룬디,87
2024,4,부르키나파소,11
2024,4,부탄,8
2024,4,북마케도니아,2
2024,4,불가리아,176
2024,4,브라질,1380
2024,4,브루나이,62
2024,4,사모아,11
